-0.004229	-0.020870	0.009072	-0.022584	-0.016200	-0.018630	-0.012700	0.000675	-0.015086	0.024830	0.039936	0.017668	0.066929	0.013300
0.026605	-0.001406	-0.007960	-0.026520	-0.017276	-0.062427	-0.068208	-0.087619	-0.077876	-0.038604	-0.003708	-0.055504	-0.003111	0.024326
0.007716	-0.029237	0.010233	0.013589	0.067751	0.058305	-0.021195	0.005226	0.005853	-0.034299	0.019337	0.010534	-0.008383	0.041780
0.009781	0.032976	-0.003859	0.041314	0.011773	0.003532	0.075572	0.027902	0.012752	0.007913	0.004220	0.037216	0.016851	-0.013953
0.000156	-0.002384	0.001242	0.000231	0.020276	-0.084609	-0.048512	-0.058138	-0.042355	0.004909	-0.020876	0.010732	-0.028638	-0.022106
0.009283	0.022477	0.006119	0.017192	0.014235	0.052354	0.022128	0.050140	0.027265	0.026723	0.014153	0.017010	0.001239	-0.003294
-0.003219	-0.017126	0.005946	0.003856	-0.013877	-0.061997	-0.020096	-0.028128	-0.051599	-0.020373	-0.005160	-0.037657	-0.021824	-0.020273
0.041179	0.037132	0.007941	0.042333	0.024422	-0.011691	-0.003941	0.012681	-0.012396	0.003138	0.082687	0.016980	0.003606	0.053521
0.036113	0.012478	0.013896	0.066530	-0.010545	0.113555	0.031717	0.068054	0.113062	-0.003138	0.030547	0.012321	-0.001812	-0.016618
-0.064477	-0.019984	0.036010	-0.033867	-0.009943	0.069311	0.044291	0.030016	0.068845	0.018050	-0.034776	0.040952	-0.017097	-0.070802
0.028305	-0.017876	0.023578	-0.029847	-0.009683	-0.005461	-0.020032	-0.000672	0.001039	-0.013325	0.015492	-0.021934	-0.016677	-0.014032
0.030474	0.016486	0.029642	-0.003903	0.000720	0.030720	0.030016	0.044072	0.040700	0.021034	-0.006610	-0.002822	0.023802	-0.019070
0.029433	0.021887	0.003037	0.004008	-0.018903	-0.011208	0.013351	0.003853	-0.023201	0.028136	-0.018493	-0.017633	0.013226	0.021663
-0.017784	0.008895	0.006024	0.045457	-0.001104	0.062425	0.014881	0.012107	0.033119	0.001508	-0.035165	0.002419	0.028370	0.004449
-0.006870	-0.032322	-0.015652	0.003541	-0.019027	-0.056543	-0.007871	-0.029566	-0.038031	-0.006007	-0.046414	-0.013763	-0.042502	-0.063775
0.033442	-0.015562	-0.002777	0.009518	-0.022858	-0.034746	-0.007933	-0.011812	-0.018213	0.003600	-0.018439	-0.032211	0.032842	-0.015767
-0.022501	-0.040623	0.003701	-0.059608	-0.010459	-0.022343	-0.002659	-0.019327	-0.027954	0.010157	-0.034118	-0.007301	-0.035771	0.028279
-0.062482	-0.027512	-0.041096	-0.014088	-0.034869	-0.025173	-0.039786	-0.033530	-0.055645	-0.040000	-0.066207	-0.026472	-0.049719	-0.068374
0.061203	0.032752	0.039556	0.038274	0.032530	0.080129	0.035378	0.009695	0.034809	0.032250	-0.006841	0.024160	0.024893	0.056854
-0.020055	0.020589	0.012805	-0.026155	-0.005479	-0.068037	0.015801	0.006184	-0.077483	0.019565	0.053079	0.040828	0.052794	0.017156
-0.027959	-0.023318	-0.001340	0.023378	0.022891	0.026552	0.029429	0.080253	0.068675	0.000599	-0.001987	0.004359	-0.021584	-0.018530
-0.022944	-0.085654	0.013081	-0.038827	-0.027218	-0.049718	-0.011960	-0.028207	-0.045260	-0.014801	-0.068792	-0.015611	0.011043	0.017555
0.068565	-0.010608	0.012377	0.023520	0.005895	-0.009410	0.005942	-0.015727	0.005542	0.000000	0.031214	0.002400	0.018345	-0.003005
-0.001627	0.035544	0.013575	0.002387	0.015552	0.027410	0.042778	0.015727	0.031719	0.006543	0.069046	0.040980	0.046917	0.025111
-0.009960	-0.016306	-0.005495	-0.041147	-0.001931	-0.036919	-0.008281	-0.015727	-0.040966	0.009416	-0.012348	-0.028761	0.019343	0.036947
-0.017929	-0.010800	0.006080	-0.021581	-0.033009	-0.003587	-0.015015	0.024145	-0.046612	-0.009416	0.010930	0.011166	-0.013144	0.016897
-0.015628	-0.010479	0.001411	0.047092	-0.015277	-0.061793	-0.030611	-0.030772	-0.058132	-0.008327	-0.032509	-0.007506	-0.021705	0.002916
0.006512	-0.005991	-0.015756	0.011929	0.010965	-0.008110	0.012915	0.007947	0.028157	0.011262	-0.010463	-0.007256	-0.030117	-0.037647
0.017714	0.004176	-0.014735	-0.020185	-0.034933	0.009613	-0.001787	-0.003965	0.029324	-0.006483	-0.023290	-0.002610	0.002882	-0.021536
-0.052422	-0.026285	-0.011395	-0.035347	-0.008400	-0.056404	-0.004257	-0.072784	-0.040618	-0.017401	-0.047351	-0.026637	0.002339	-0.054251
-0.017458	-0.049259	0.007692	-0.021587	0.022932	0.027294	0.009386	0.010627	0.032405	0.000616	0.016868	0.005118	0.035367	0.006115
0.018837	-0.021128	0.003824	-0.006186	0.001647	-0.110999	-0.080321	-0.086820	-0.063550	-0.022225	0.056347	-0.012088	-0.062362	0.043344
0.050518	0.092745	0.055784	0.062896	0.068389	0.120148	0.051209	0.100815	0.113938	0.028491	0.040653	0.032531	0.028973	0.038277
0.046810	0.020817	0.011110	-0.002468	0.034004	-0.221197	-0.067857	-0.113190	-0.145478	-0.028491	-0.039767	-0.051954	0.030441	-0.004277
0.014380	0.116330	-0.005397	-0.004052	-0.005214	-0.018019	-0.020050	-0.047818	-0.043872	-0.024751	-0.057890	-0.062450	-0.033489	-0.065301
0.074895	0.033905	0.053461	0.041318	0.027621	0.085496	0.061690	0.072417	0.101434	0.036860	0.028102	0.044294	0.020154	0.032335
-0.007196	-0.023800	-0.018146	-0.016587	-0.004733	-0.052973	-0.053101	-0.024598	-0.080804	0.002528	-0.020839	-0.061259	-0.012433	-0.040142
-0.044138	-0.041689	-0.050006	-0.094852	-0.064830	-0.183922	-0.086155	-0.135645	-0.272943	-0.068130	-0.174445	-0.075804	-0.138024	-0.113307
0.008979	-0.026725	-0.023677	-0.018743	-0.022845	0.015267	-0.005962	0.087011	0.013731	-0.021229	-0.068562	0.004156	-0.065414	-0.015613
-0.057204	-0.138365	-0.065474	-0.043502	-0.036441	-0.159848	-0.020042	0.030572	-0.096761	-0.160402	-0.139097	-0.016825	-0.059116	-0.121725
0.074533	0.070654	0.071047	-0.007045	0.048691	0.008848	0.023840	-0.024870	-0.007981	0.006462	0.034401	0.019084	0.007187	-0.018938
-0.025159	-0.003841	-0.012853	-0.044440	0.021548	-0.011629	0.014650	0.008895	-0.015248	0.025542	0.005875	0.072104	-0.012084	0.041586
0.009128	0.000019	-0.034174	-0.014615	-0.002328	-0.153225	-0.072047	-0.003225	-0.142100	-0.019909	-0.082052	-0.042727	-0.093220	-0.056591
0.059196	0.040751	0.069534	0.097580	0.052225	-0.066444	0.013247	-0.099276	0.063109	0.046320	0.117820	-0.018248	0.013869	0.049811
0.009443	-0.039494	-0.021325	-0.101477	-0.078999	-0.059324	-0.012674	-0.006264	-0.010825	-0.013880	-0.107199	-0.065531	-0.003038	-0.171419
-0.058518	-0.020125	0.032134	0.005839	-0.006807	0.167112	0.079977	0.060095	0.163012	0.077761	0.016900	0.038189	0.050211	0.041463
-0.030677	0.000155	0.042105	0.028425	0.053200	0.069200	0.029974	-0.014473	0.070569	0.022044	0.023227	0.043762	-0.013468	-0.015278
0.132043	0.138566	0.043662	0.071988	0.038121	0.097422	0.058470	0.042810	0.016305	0.011889	0.068379	0.031963	0.092197	0.018482
-0.071526	-0.002013	-0.047838	0.060093	-0.004042	-0.049741	-0.019812	-0.009910	-0.013179	-0.002093	0.001599	-0.033520	-0.002112	-0.000883
0.030285	0.016210	0.031540	0.071744	-0.006650	-0.003330	-0.008933	0.000830	0.084529	-0.022526	0.140327	0.051174	0.066549	0.061657
-0.011699	-0.006687	-0.005724	-0.027058	-0.027430	-0.145843	-0.055342	-0.107574	-0.212618	-0.008609	-0.061388	-0.084245	-0.063309	-0.032818
-0.039809	0.020275	0.009363	0.003642	0.024832	0.059943	-0.022108	0.049536	0.129643	-0.001411	-0.030864	0.025159	0.068746	-0.017640
-0.025490	-0.022391	-0.011486	-0.035383	-0.054192	-0.090656	-0.093373	-0.093905	-0.051172	-0.027769	-0.105815	0.024001	-0.041288	-0.098000
-0.030794	-0.055080	-0.045164	-0.075014	-0.040328	-0.072935	-0.156519	-0.146792	-0.121994	-0.067857	-0.068745	-0.048213	-0.059150	-0.033304
0.069405	0.097020	0.068744	0.093902	0.037161	0.124030	0.071226	0.123366	0.184790	0.084506	0.169859	0.090412	0.083760	0.104750
0.010009	0.011316	0.025508	-0.013489	0.018854	0.008788	-0.007758	-0.056749	-0.016305	-0.003002	-0.009224	-0.002683	0.001697	-0.055439
-0.032534	-0.002330	-0.058144	-0.031394	0.011605	-0.161050	-0.095440	-0.023191	-0.048952	-0.054128	-0.102731	-0.040418	-0.050437	-0.020353
0.056903	0.011405	0.006407	0.044651	0.001153	0.013855	0.060772	0.051336	0.074463	0.032856	0.042850	0.016736	0.066356	0.027909
0.004132	0.019953	-0.004720	-0.012555	-0.002693	-0.072830	-0.015063	-0.067402	-0.012292	0.000731	-0.000777	0.024288	0.025923	0.000588
0.042066	0.006358	-0.007314	0.030871	0.079569	-0.477634	-0.005472	-0.079556	-0.129348	0.023543	0.054828	-0.022160	0.046878	-0.006368
-0.006151	-0.039267	-0.018690	-0.007057	0.004968	0.106708	-0.025881	0.080007	0.086720	0.020068	0.057628	-0.041963	0.020071	-0.009509
0.001167	-0.064433	0.050925	0.005695	0.050390	0.127258	-0.003525	0.055533	0.107696	-0.000746	0.084832	0.013759	0.013160	0.116336
0.062216	-0.010309	0.010238	-0.007296	-0.016288	0.096569	0.034196	0.040021	0.047374	0.022566	0.022576	-0.018110	-0.002243	0.066623
0.027346	0.027801	0.016559	0.063608	0.033970	0.120642	0.040467	0.024424	0.077070	-0.007971	0.077766	0.025009	0.031156	0.041498
0.070830	0.015937	-0.002434	-0.004735	0.008561	0.025413	0.023004	-0.043817	-0.027885	-0.006553	-0.001380	-0.005625	-0.016288	-0.054513
0.017478	-0.002098	0.005184	0.037415	0.030854	-0.000945	-0.018263	-0.017654	0.013064	0.023112	0.099101	0.024535	0.035710	0.010226
0.039613	0.008662	0.022190	-0.013318	0.007333	-0.080399	-0.004741	0.052055	-0.033651	-0.004307	0.003629	-0.001244	-0.004810	-0.038120
0.042663	0.018439	0.005295	0.010795	0.018880	0.056416	-0.007897	0.019338	0.013334	0.040733	0.009345	-0.138292	-0.004497	0.007638
-0.000018	-0.034387	0.009063	-0.017200	-0.002809	-0.041631	-0.054829	-0.069275	-0.034362	-0.025090	0.034620	-0.049270	-0.017209	-0.062040
0.071488	0.040469	0.026512	0.002994	0.018889	0.051774	-0.050458	0.058355	0.069500	0.021638	0.006110	0.020273	-0.006416	0.061114
0.017739	0.027691	-0.002576	-0.026836	-0.018264	-0.048744	-0.050241	-0.053290	-0.057241	0.030563	-0.041103	0.007954	-0.016882	-0.017757
0.005855	-0.002103	0.015310	-0.013026	0.007780	-0.053898	-0.065182	-0.075631	-0.094357	0.008666	-0.019401	-0.021601	-0.013201	0.018271
0.055365	-0.014008	-0.015358	-0.036895	-0.023206	-0.127012	-0.076821	-0.092226	-0.084583	-0.032337	-0.039999	-0.033689	-0.014118	-0.029968
-0.045936	-0.012284	-0.013080	-0.028533	-0.022783	-0.086462	-0.100037	-0.063210	-0.060066	-0.039142	-0.054682	-0.047722	-0.029283	-0.022945
-0.054758	-0.046770	-0.015905	-0.003803	0.050936	-0.014609	-0.029436	-0.027431	-0.016471	-0.002852	-0.012862	0.016844	0.062001	-0.007621
0.051066	0.031248	0.035485	0.036019	-0.013665	0.028358	-0.013765	-0.008763	0.019043	0.003530	0.005041	0.101273	0.035285	0.009680
-0.064649	-0.029723	-0.008839	-0.060854	-0.031769	-0.131119	-0.106902	-0.039834	-0.103833	-0.013600	-0.093346	-0.018237	-0.037910	-0.043242
0.002580	0.013742	-0.014630	-0.020559	0.005793	0.041384	0.185364	-0.077330	0.018852	0.003611	0.058519	-0.017085	0.019980	-0.004077
-0.066254	-0.008012	-0.026648	-0.066474	-0.056032	-0.145179	0.017874	-0.087855	-0.071103	-0.032934	-0.081432	0.031619	-0.045893	-0.087218
0.058424	-0.014884	-0.008099	0.033398	-0.007200	0.041082	0.062132	-0.006774	0.034980	0.023536	0.096403	-0.007240	0.004520	-0.000495
-0.002315	-0.035358	-0.027233	-0.042605	-0.021214	-0.014307	-0.174249	-0.006820	-0.034980	-0.019817	0.005479	-0.013061	-0.041825	-0.024835
0.033877	0.016450	0.031547	0.035804	0.041314	0.086610	0.011408	0.099593	0.095996	0.021980	-0.009358	0.048650	0.013231	-0.003562
-0.010724	-0.027846	0.020090	0.053901	0.012402	-0.054310	-0.116334	-0.038525	-0.036166	0.005043	-0.075970	0.022584	0.078604	-0.008319
0.013786	0.012271	-0.027497	-0.046840	0.022399	0.040261	0.066925	0.084538	0.027371	0.020997	0.013741	0.008970	-0.012023	0.092725
0.003259	0.014919	0.009659	0.055013	-0.003589	0.103870	-0.048276	0.027430	0.075213	0.051960	-0.002868	0.043683	0.071338	0.016036
0.036781	0.010137	-0.021552	-0.022703	-0.013162	-0.113596	-0.049828	-0.110684	-0.099612	-0.010642	0.024033	-0.000744	0.005625	0.017257
-0.001503	-0.016276	-0.028617	0.032765	-0.026856	0.016406	-0.061615	-0.046731	0.009833	0.001460	0.002627	0.075727	0.020797	0.049836
-0.001108	0.057792	0.034036	0.014546	0.024535	-0.104376	-0.128325	-0.117869	-0.086302	-0.038354	0.045126	-0.042350	0.004112	0.010935
-0.032185	0.038760	0.020266	0.000000	-0.012024	0.104376	-0.021915	0.015795	0.054998	-0.011118	0.061994	0.019945	0.041001	0.023394
0.050875	0.009982	0.010787	-0.012594	-0.000336	0.031311	-0.019389	0.019216	0.064036	0.027918	-0.026527	0.010611	0.032411	0.014271
0.013982	0.001044	0.008132	0.044203	0.022271	0.041424	0.149406	0.105507	0.034436	-0.004350	0.055990	0.002874	-0.005557	-0.026954
0.041603	0.053290	0.009638	0.007519	0.022259	0.086264	0.105458	0.098419	0.071484	0.018065	0.031250	0.025335	-0.000324	-0.000105
0.023046	0.002198	-0.017294	-0.012484	-0.011064	-0.021685	-0.001460	0.028254	0.013543	-0.015163	-0.021718	-0.025944	-0.018859	-0.012847
0.003041	0.009474	-0.014875	-0.003086	0.008472	0.014722	0.029088	0.077048	0.049192	0.002893	-0.005504	-0.001917	0.003416	-0.002032
0.022592	0.030277	0.023584	-0.003096	0.004209	0.150694	0.042240	0.128415	0.081394	0.045317	0.035941	0.003829	0.055963	0.031618
0.015805	0.004987	0.035986	0.045001	0.008366	0.025893	0.055570	0.010811	-0.002217	0.017172	0.076435	0.011487	-0.004923	0.062630
0.012664	0.033681	-0.004021	-0.019803	-0.000641	-0.082088	-0.082878	-0.016024	-0.074392	0.010799	-0.048134	-0.008884	0.039289	0.014799
-0.048269	0.027560	0.007111	-0.014996	-0.046932	-0.068166	-0.109221	-0.012428	-0.059883	-0.024504	-0.081732	-0.033388	-0.009982	-0.036371
-0.021991	0.017279	0.015023	-0.004970	0.003020	0.087629	0.061102	0.044681	0.092779	0.036555	0.006814	0.024686	0.032099	0.039535
-0.035690	-0.030285	-0.013337	-0.007382	-0.022016	-0.025260	-0.029480	-0.019040	-0.024174	-0.046949	-0.067924	-0.016478	-0.015182	-0.017963
-0.032063	-0.088327	-0.072022	0.029670	-0.019364	0.044351	0.053542	0.060488	0.031083	0.017249	0.080906	0.028640	0.015909	0.042263
-0.009623	-0.009787	-0.000466	-0.032303	-0.015128	-0.032791	-0.024356	-0.001327	-0.027149	-0.003443	-0.069773	0.015762	-0.028045	-0.035755
-0.046079	0.018738	0.000827	0.019225	0.044714	0.011998	-0.034033	0.031750	-0.005516	-0.004122	0.015696	-0.007250	0.004157	0.125402
-0.048380	-0.036852	-0.015421	-0.028175	-0.022974	-0.039970	-0.004566	-0.062712	-0.044448	-0.022318	-0.030046	-0.056620	-0.025691	-0.000769
-0.036068	-0.024196	-0.014340	-0.020033	-0.075334	-0.008904	-0.070781	-0.035728	-0.020883	0.004215	-0.007319	0.047763	-0.006094	-0.050484
0.079774	0.031619	0.034438	0.048517	0.043533	0.057356	0.057886	0.009516	0.070847	0.029099	0.116357	0.052657	0.065472	0.074217
0.023826	0.044506	-0.017833	-0.006207	-0.039770	0.007853	0.075850	0.006607	0.017150	0.022160	0.006923	-0.004270	-0.002729	0.013760
-0.093100	-0.020484	0.009842	-0.016661	-0.006029	0.018817	-0.044217	-0.013257	-0.009319	-0.014473	-0.001044	0.000329	0.033226	0.041444
-0.044991	0.025612	-0.000990	0.007761	0.013141	-0.024419	0.037319	0.022619	-0.004688	0.040802	0.060222	0.023898	0.007618	0.034773
0.018541	0.019287	0.008619	0.017483	0.023591	0.043425	0.034305	0.069739	0.014780	0.007325	0.004172	0.005047	0.006887	0.049193
-0.018933	-0.022069	-0.018735	-0.021599	-0.033336	-0.003231	0.014663	0.012953	0.003849	0.000663	-0.015990	-0.002400	-0.014638	-0.015663
0.033594	0.052809	0.021678	0.057509	0.007131	0.048454	0.042216	0.059135	0.061171	0.015096	0.011081	-0.009740	0.012573	0.050349
-0.012795	0.002734	0.002368	0.018607	0.003360	0.094609	0.036452	0.097037	0.075917	-0.010465	-0.015320	-0.007796	0.000967	-0.031568
-0.039798	-0.049134	0.000103	-0.009941	0.015533	0.033121	-0.027018	-0.015719	0.010671	0.022114	0.082440	0.000896	-0.005097	-0.004862
-0.128106	0.067452	0.052586	-0.002501	0.022856	0.055449	-0.016834	0.023031	-0.014034	0.000000	0.009010	-0.050963	0.046100	0.056224
0.030758	0.028682	0.001024	0.018941	0.001792	-0.008167	0.060469	-0.017454	-0.019021	-0.006438	0.023366	0.000000	-0.039233	-0.031223
0.051824	0.012518	-0.013005	-0.036392	-0.013699	-0.055459	-0.060203	-0.049395	-0.041309	0.017952	-0.032377	-0.006018	-0.028330	0.005731
-0.031698	0.009529	-0.003477	-0.016129	0.016559	-0.018416	-0.011200	0.043818	-0.018028	0.007628	0.098534	-0.004494	-0.027871	0.036232
-0.020528	0.008565	0.000547	-0.002865	-0.000720	-0.047583	-0.010243	-0.026443	-0.021332	0.003792	-0.015598	-0.015714	0.056201	-0.022569
-0.046168	0.008070	0.009010	-0.036518	0.006821	-0.072234	-0.116835	-0.151156	-0.080473	-0.007599	0.028398	0.009981	0.031950	0.024540
0.002900	0.030936	0.036153	0.001486	0.001787	0.034494	0.055092	0.041428	0.018358	0.009490	0.106462	0.015559	0.042091	-0.011679
0.027281	-0.020926	0.021350	0.016939	0.001428	-0.031878	0.095834	-0.040092	-0.026449	-0.001891	-0.032415	0.015659	-0.000761	0.055325
0.040312	-0.004912	-0.013302	0.022148	0.007461	-0.066423	0.043301	-0.009831	-0.006528	0.030984	-0.026453	0.006229	-0.002681	-0.031095
-0.042568	-0.020094	0.005736	0.008299	0.012663	-0.072948	-0.033400	-0.115037	-0.068519	-0.014751	-0.044717	-0.005301	0.026837	-0.027878
-0.044957	-0.014126	-0.018406	-0.019793	0.003141	-0.008445	0.060853	0.028802	0.006979	0.006152	0.014717	-0.000928	-0.017559	-0.074559
0.015475	0.008900	0.009363	0.001204	0.003131	0.057663	0.106141	0.064905	0.076159	0.027312	-0.001214	0.002193	0.015687	0.006295
-0.095815	0.012353	-0.106633	-0.014051	0.033473	0.036492	-0.026004	0.050101	0.041816	0.020758	-0.061819	0.000000	-0.025210	-0.022320
0.066061	0.001936	0.022431	0.029092	0.065651	0.076899	0.056470	0.058465	0.048271	0.017451	0.117190	0.052199	0.035616	0.056214
0.075637	0.053803	0.051162	0.040860	0.052095	0.022710	0.112971	0.002056	0.020416	0.018253	0.024335	-0.003846	0.030444	0.072057
0.013220	0.039995	0.004481	-0.005574	-0.024178	0.037223	-0.012624	0.050062	0.012189	-0.017098	0.009389	-0.001446	0.021784	0.016921
-0.044488	0.032360	0.019230	-0.005108	0.071545	0.037741	0.014334	0.003897	0.051397	0.002272	0.156712	-0.045728	0.003353	-0.036704
0.027073	-0.040241	-0.013135	0.012951	-0.017356	-0.032679	-0.027315	-0.040092	-0.031316	-0.029143	-0.033846	-0.001347	0.007969	0.030482
0.010236	-0.002407	0.011118	-0.014116	0.018217	0.070718	0.059063	0.036195	0.053492	0.011787	0.008574	0.000000	-0.018765	0.039228
-0.017768	0.009720	-0.008060	0.000932	0.021823	-0.076596	0.003853	-0.016741	-0.039846	-0.023679	-0.003182	-0.013916	0.004568	-0.017267
-0.026978	-0.005345	-0.020316	-0.002564	-0.036253	-0.036023	-0.057277	-0.027996	-0.048218	-0.010215	-0.053977	-0.016542	-0.018181	-0.024461
-0.039244	0.006709	-0.033901	-0.026492	-0.033401	-0.074537	-0.014650	-0.105905	-0.093299	-0.012773	-0.087335	-0.036628	-0.026761	-0.024737
-0.041906	-0.000636	-0.022507	0.000479	0.037462	-0.012706	-0.022486	-0.096219	0.011445	0.017681	-0.000375	0.025358	0.028722	0.002225
